user_id	recommended_items
2588672	923765,1553863,2067730,2549271,2077577,339782,1397455,2195100,1074097,1503054,1234294,1794684,1658863,472419,1222262,2253709,2751695,414935,2060537,2749677,770771,256486,2829450,2618506,2657139,1705434,178934,2765948,1478178,2197685
2506752	1481268,2040702,25440,1181799,540979,65482,2289749,1006652,526888,1409571,1844153,1426625,1346850,1624941,564919,49217,1799103,2639841,760770,389552,1392583,1330926,170272,2597049,2028562,1665838,597289,853789,554579,2003483
884740	2156629,213792,730450,1313668,880071,1806731,779190,2484710,631200,1369323,204081,1376308,2789080,231010,1514174,1244787,1559696,1824827,415653,1304946,528823,2198636,2186445,1350149,483084,1258221,1316922,2733973,2521154,2696143
1174056	2711315,2805071,1025695,176253,246240,512182,2622779,1196123,746671,1468511,214579,1374752,2557995,2145208,1141233,212599,1109983,1207007,148218,693214,2329941,1441045,1274825,889346,51286,404434,2194828,2044502,872728,100949
2105352	1236112,109899,2328099,612738,2545436,2807897,173225,1386412,2156629,1516424,1431054,698818,2807188,1563564,1572098,1507422,2748031,2500474,2195523,521141,522610,742769,1406030,2710495,653252,1657378,2593483,827308,2494659,330482
352268	1914698,470172,1183161,1933499,2172515,1671913,1343835,430530,2786880,2265229,479554,804400,161784,332921,1014202,2804150,1983879,527396,2323146,121415,2809141,504684,178496,2754509,2813174,2105725,76124,662408,2148036,2677894
262160	2767278,1029509,394762,2264928,2486630,2192333,1384259,2471959,2694122,2783882,1018166,297246,2659218,1504722,1520432,482365,2098322,978349,30822,78655,1295001,1335648,1320657,2384852,587886,1198388,20139,2783627,50594,2096950
1829280	2311208,2596422,1159631,1736030,1433595,2085818,2657505,907342,1490934,563973,2052563,461326,1695382,2758322,1959608,2254717,470426,2426572,1696836,1504067,2133346,810647,2107032,1341802,747388,2066660,868350,674228,1457959,2340315
2752532	165753,814036,1698270,441436,2373231,1411484,456714,2165357,2395578,1839893,2044173,949664,964980,1136028,1718718,2622258,2226399,2039826,447873,1541057,2074256,2011099,535324,567158,1804348,2606826,1050778,2609228,590199,89562
2039832	163823,966923,597716,1542183,2809272,1304640,2457759,533161,241744,547399,461886,2134899,1589212,887843,133045,49105,1122547,747970,28821,829419,644040,288120,2812325,2108927,1353109,2762653,35733,1082657,1813247,731876
