user_id	recommended_items
2506752	1636910,1165605,313851,2778525,1386412,2593483,536047,749431,784737,468120,1953846,1119495,1053542,1241464,2734883,2791339,1652258,2039314,657183,1646349,1580946,2650926,343377,1984327,2187714,1069281,1927732,1916779,779190,2228095
1711104	784737,1386412,830073,657183,1244196,2791339,1162250,343377,2002097,1069281,1984327,1443706,468120,1053542,1953846,1092821,2489959,2593483,2106311,437245,1096406,470426,2117630,734196,2156629,1583705,1269685,486936,2037855,668146
2674692	1053542,1443706,2593483,343377,2106311,468120,2187714,687732,1776330,374376,2313894,470426,2446769,734196,2031981,668146,72465,1576126,2489959,1269685,779190,2037855,1679143,266412,1165605,1729618,1927732,1119495,1249278,2420135
2105352	2339838,1244196,1386412,657183,1092821,2270467,2813294,364428,1382071,2778525,142295,194241,2620827,1053542,1829050,1984327,2784981,925129,976376,1788393,2593483,2465606,1825038,536047,1716463,2002097,1583705,2827170,1790541,784737
246444	1386412,1984327,657183,784737,468120,2734883,1775761,205039,2650926,2289895,2778525,536047,1162250,1119495,1953846,830073,2187714,2106311,313851,1920047,779190,1636910,1053542,1765833,1069281,2002097,1576126,1652258,2277810,1586519
1536516	1244196,931519,2770160,493460,1386412,1162250,1056667,2625619,823512,657183,1330328,2778525,830073,265522,584772,2489959,1729904,2712481,1867675,2128544,784737,536047,43306,1984327,415358,2187714,278589,2309062,821462,2705759
1530924	2409634,2506235,2154094,657183,1851386,1244196,967007,1386412,1143182,1068933,1534621,83285,1732848,2287678,1096406,1053542,226679,2588490,265291,1162250,536047,1443706,656507,2031981,1585842,1559941,2668381,2791339,2648928,1434088
1343832	1576126,1244196,2778525,536047,2277810,1874222,266412,1287323,2420135,2594163,1090310,1742604,685185,1174707,2157469,1053542,2391408,2709576,1386412,583204,1317915,1903410,1096406,935545,1331898,337976,2426765,1242418,1984077,2650926
2492436	1492887,1183228,149052,226060,2827170,333993,2011159,2476293,213925,829088,1299074,2778525,1646883,2272378,2580537,2183922,2205815,1596124,2208324,343377,657183,1162250,2791339,1984327,1776330,1583705,2106311,2466095,266412,2183351
61512	468120,270411,2778525,679020,1604145,1266442,1244196,2302683,1274752,1295570,667505,2710611,784737,1162250,1048520,620917,117372,941878,2271544,2273931,1056667,1053542,1386412,2146033,714060,1583705,830073,657183,1717731,723096
2677020	2778525,1244196,1053542,1922189,399596,766060,276031,640407,200431,11931,2834536,2050227,2471510,57125,512681,1801186,2680587,436574,1230223,2392150,2475636,522402,960646,1985135,1200837,1817910,2197213,1477734,1146968,2334188
2328600	2205815,1244196,2625619,2219078,1386412,931519,1053542,1576126,2128544,1867675,2462072,657183,1953846,616365,2770160,1069281,2113458,2791339,374376,632873,415358,313851,493460,536047,2218230,1062021,2155146,254339,399435,265522
247644	934577,1386412,1677336,1162250,2109677,69958,2420135,1953846,2107649,278589,167754,2307899,2313894,270411,2180322,1278439,1056667,1242437,1304669,2586235,1967318,460717,1604145,2302683,2148842,1583705,1316837,2705759,2555263,452488
1605660	468120,784737,1953846,1274752,2778525,1249278,536047,1162250,2791339,2459081,1053542,2593483,1984327,2420135,668146,830073,1679143,1583705,1591624,1269685,2002097,2198329,1776330,1119495,213792,1112507,1092821,730450,667505,734196
