user_id	recommended_items
2506752	1636910,1165605,313851,2778525,1386412,2593483,749431,536047,784737,468120,1953846,1119495,1241464,1053542,2734883,1652258,2791339,2039314,657183,1646349,1580946,2650926,343377,2187714,1984327,1069281,1927732,1916779,779190,2228095
1711104	784737,1386412,830073,657183,1244196,2791339,1162250,343377,1984327,2002097,1069281,1443706,468120,1053542,1953846,1092821,2489959,2593483,2106311,437245,1096406,470426,2117630,734196,2156629,1583705,1269685,486936,2037855,668146
2674692	1053542,1443706,2593483,343377,2106311,468120,2187714,687732,1776330,374376,2313894,470426,2446769,734196,2031981,668146,2489959,1576126,72465,1269685,779190,2037855,1679143,266412,1165605,1729618,1927732,1119495,1249278,1818555
2105352	2339838,1244196,1386412,1092821,657183,2270467,2813294,2778525,364428,1382071,142295,1053542,194241,2620827,1984327,1829050,2784981,925129,976376,1788393,2593483,2465606,2002097,536047,1825038,1716463,1583705,2827170,1790541,784737
246444	1386412,1984327,657183,784737,468120,2734883,1775761,205039,2650926,2289895,2778525,536047,1162250,1119495,1953846,830073,2187714,1920047,2106311,313851,1636910,779190,1053542,1765833,1069281,2002097,1576126,1652258,2277810,1586519
1536516	1244196,931519,2770160,493460,1386412,1162250,1056667,2625619,823512,657183,1330328,2778525,830073,265522,584772,2489959,1729904,2712481,1867675,2128544,784737,536047,43306,1984327,415358,2187714,278589,2309062,821462,2705759
1530924	2409634,2506235,2154094,657183,1851386,967007,1244196,1386412,1068933,1143182,1534621,83285,1732848,2287678,1096406,1053542,226679,2588490,265291,536047,1162250,656507,1443706,2031981,1585842,1559941,2668381,2791339,47583,1434088
1343832	1576126,1244196,2778525,536047,2277810,1874222,266412,1287323,2420135,1742604,2594163,1090310,685185,1174707,2157469,1053542,2391408,2709576,1386412,583204,1317915,1903410,1096406,935545,1331898,1242418,337976,2426765,1984077,2650926
2492436	1492887,1183228,149052,226060,2827170,333993,2011159,2476293,213925,829088,1299074,2778525,1646883,2272378,2183922,2580537,2205815,1596124,2208324,343377,657183,1162250,2791339,1984327,1776330,1583705,2106311,2466095,2183351,266412
61512	468120,270411,2778525,679020,1604145,1266442,1244196,2302683,1274752,1295570,667505,2710611,784737,1162250,1048520,620917,117372,941878,2271544,2273931,1056667,1053542,1386412,1583705,2146033,657183,714060,830073,1717731,723096
2677020	2778525,1244196,1053542,1922189,399596,766060,276031,640407,200431,2834536,11931,2050227,2471510,57125,512681,1801186,2680587,436574,1230223,2392150,1985135,2475636,522402,1200837,960646,1817910,2197213,1146968,1477734,2334188
2328600	2205815,1244196,2625619,2219078,1386412,931519,1053542,1576126,2128544,1867675,2462072,657183,1953846,616365,2770160,1069281,2113458,2791339,374376,632873,415358,313851,493460,536047,1062021,2218230,2155146,254339,265522,399435
247644	934577,1386412,1677336,1162250,2109677,69958,2420135,1953846,2107649,278589,167754,2307899,2313894,270411,2180322,1278439,1056667,1242437,1304669,2586235,1967318,460717,1604145,2302683,1583705,2148842,1316837,2705759,2555263,452488
1605660	468120,784737,1953846,1274752,2778525,1249278,536047,1162250,2791339,2593483,1053542,2459081,1984327,2420135,830073,668146,1583705,1679143,1591624,1269685,2002097,2198329,1776330,1119495,1112507,213792,1092821,667505,730450,734196
1043400	2770160,2625619,1576126,1053542,1953846,1056667,931519,1386412,830073,1162250,435233,1330328,1069281,468120,374376,1636910,723096,584772,270411,784737,2313894,1062021,657183,2302683,2104098,1472716,902591,399435,1316837,460717
2129952	291669,882543,2590469,955572,2825431,589441,522659,1724584,427450,1971458,1053542,1576126,2463309,672580,2255841,1536621,2396714,1447547,244777,1914874,2609612,2086041,1608366,855714,2534752,1494361,2127850,2686239,908778,797433
2936496	172858,2004689,2468829,1001431,6834,1056667,697882,357363,616365,1194598,2205815,742821,1728166,973863,2129475,1822084,767563,1196981,584772,1867675,950113,2445350,1206667,2146366,2778525,1755502,1609616,1626201,2440859,1051740
813984	2002097,1854924,657183,830073,1150956,1438082,1069281,1386412,784737,1162250,1953846,536047,2313894,1092821,2791339,2593483,1576126,1056667,468120,270411,1477734,2205815,1897910,2470649,2106311,931519,543296,2512859,1238099,460717
2577864	695332,1984084,459955,175113,1961992,915880,186897,1660962,2514483,178695,1437184,874501,1312832,1268997,1288775,885301,2170534,34373,1796632,926256,850988,2816640,720503,2065502,2616946,2425427,2237576,1301316,1605719,2214218
2413308	1244196,2778525,1576126,1056667,468120,2302683,380595,1604145,1069281,105999,1053542,931519,1162250,516492,2353771,2770160,1330328,926828,270411,2625619,784737,536047,1193409,1867675,1593289,2205815,2296112,744945,657183,1438181
1031460	1053542,657183,2791339,1162250,1244196,343377,1984327,784737,536047,2106311,1386412,1583705,2660436,2446769,830073,1316860,712300,1443706,2778525,128905,1089692,1304232,2466095,1679143,1851386,2031981,734196,668899,72465,1140610
1716264	2778525,1606242,784737,1904703,687292,1147470,781759,830073,1092821,1953846,1737859,1244196,2287678,1386412,2374214,657183,1576126,2183288,1053542,2277294,2187714,2607992,1859093,1707604,1274752,1472716,192337,190325,2365223,1107379
777564	1244196,2778525,468120,784737,1576126,2791339,536047,657183,1636910,1053542,1443706,1984327,830073,668146,2593483,779190,1162250,2313894,343377,2187714,2420135,1583705,2489959,687732,2734883,1679143,266917,2106311,2603642,1851386
