user_id	recommended_items
2588672	923765,1553863,2067730,2549271,2077577,339782,1074097,2195100,1794684,1397455,1658863,1503054,1234294,472419,2751695,2253709,1222262,414935,2060537,2749677,770771,256486,2829450,2618506,2657139,1705434,178934,2765948,1478178,2197685
2506752	1481268,2040702,25440,1181799,540979,65482,2289749,526888,1006652,1409571,1844153,1426625,1346850,1624941,564919,49217,2639841,1799103,389552,760770,170272,2597049,1665838,1392583,597289,1330926,853789,2003483,1993952,2028562
884740	2156629,213792,730450,1313668,880071,1806731,779190,2484710,631200,1369323,1376308,2789080,231010,204081,1244787,1559696,1824827,1514174,1304946,2198636,1350149,415653,1258221,1316922,528823,2733973,2186445,2696143,750426,483084
1174056	2711315,1025695,2805071,176253,246240,512182,2622779,1196123,746671,214579,1468511,2557995,1374752,212599,2145208,1141233,1109983,1207007,148218,693214,2329941,1441045,889346,1274825,51286,404434,2194828,2044502,872728,100949
2105352	1236112,109899,612738,2328099,2545436,2807897,173225,1431054,1386412,2156629,1516424,698818,2807188,1572098,1563564,2748031,1507422,522610,2500474,2195523,521141,742769,1406030,2710495,653252,1657378,2593483,827308,2494659,2651519
352268	1914698,470172,1183161,1933499,2172515,1671913,1343835,2786880,430530,2265229,479554,804400,332921,161784,1983879,1014202,527396,2804150,2323146,121415,2809141,504684,178496,2754509,2105725,76124,2813174,2148036,2677894,662408
262160	2767278,2264928,1029509,394762,2486630,1384259,2192333,2471959,2694122,1018166,2783882,297246,2659218,1504722,482365,1520432,978349,30822,2098322,1295001,1335648,78655,2384852,587886,1320657,2783627,50594,1198388,2096950,20139
1829280	2311208,2596422,1159631,1736030,2085818,1433595,907342,2657505,563973,2052563,1490934,1695382,2758322,461326,2254717,2426572,1959608,1696836,2133346,470426,2107032,747388,2066660,1504067,674228,810647,2340315,50928,1341802,1793096
2752532	165753,814036,1698270,441436,2373231,1411484,2395578,456714,2165357,1839893,949664,2044173,964980,1136028,1718718,2622258,2226399,447873,2074256,2011099,567158,2039826,1804348,2606826,1541057,1050778,535324,2609228,590199,89562
2039832	163823,966923,597716,1542183,2809272,2457759,1304640,533161,241744,547399,461886,2134899,1589212,887843,133045,747970,1122547,49105,28821,2812325,288120,644040,829419,2108927,1353109,2762653,35733,1082657,1813247,731876
544772	2719696,694833,1182386,123233,2365223,2550228,1916118,2763383,2037542,418007,333260,2260553,64637,1652994,2082637,2169495,589970,26175,2346702,4285,1774523,131706,1990772,2615007,992026,2724978,2069551,2086966,2616442,2465992
