user_id	recommended_items
2506752	1636910,1165605,313851,2778525,1386412,2593483,536047,749431,784737,468120,1119495,1953846,1652258,1053542,2734883,1241464,2791339,2039314,657183,1646349,1580946,2650926,1984327,2187714,343377,1069281,1927732,1916779,779190,2712481
1711104	784737,1386412,830073,657183,1244196,2791339,1162250,343377,2002097,1984327,1069281,1443706,468120,1053542,1953846,2489959,1092821,2593483,437245,2106311,470426,1096406,2117630,734196,2156629,1583705,1269685,486936,668146,2037855
2674692	1053542,1443706,2593483,343377,2106311,468120,2187714,687732,1776330,374376,2313894,2446769,470426,2031981,734196,2489959,668146,1576126,1269685,72465,779190,2037855,1679143,266412,1165605,1729618,1927732,2571945,1119495,2712481
2105352	2339838,1244196,1386412,1092821,657183,2270467,2813294,2778525,364428,1382071,142295,2620827,194241,1053542,1984327,1829050,2784981,1788393,2593483,925129,976376,2002097,2465606,1825038,1716463,536047,1583705,1790541,2413494,2156629
246444	1386412,1984327,657183,784737,1775761,2734883,468120,2650926,205039,2289895,2778525,536047,1162250,1119495,1953846,830073,1920047,2187714,313851,2106311,779190,1636910,1053542,1069281,2002097,1765833,1576126,1652258,2277810,269579
1536516	1244196,931519,2770160,493460,1386412,1162250,1056667,2625619,823512,657183,1330328,2778525,830073,265522,584772,2489959,1729904,2712481,1867675,2128544,784737,536047,43306,1984327,415358,2187714,278589,2309062,821462,2705759
1530924	2409634,657183,2506235,2154094,1851386,1244196,967007,1386412,1068933,1143182,1534621,1732848,83285,2287678,1096406,1053542,265291,2588490,656507,536047,1585842,1162250,226679,2031981,1443706,1559941,2668381,2648928,1434088,47583
1343832	1576126,1244196,2778525,536047,2277810,1874222,1287323,2594163,1742604,266412,685185,1090310,2420135,1174707,2157469,2709576,2391408,1053542,1386412,583204,1317915,1331898,1903410,1242418,1096406,935545,1583705,803962,2031981,1162250
2492436	1492887,1183228,149052,226060,2827170,333993,2011159,2476293,829088,213925,1299074,1646883,2778525,2183922,1596124,2272378,2580537,2208324,2205815,343377,657183,1162250,2791339,1984327,1776330,2183351,1583705,2106311,2466095,1898849
61512	468120,270411,2778525,679020,1604145,1244196,2302683,1266442,1274752,1295570,667505,2710611,1048520,620917,1162250,784737,117372,941878,2271544,2273931,1056667,1053542,1386412,1583705,657183,2146033,714060,830073,1717731,723096
2677020	2778525,1244196,1053542,1922189,399596,766060,276031,2834536,640407,2471510,200431,11931,2050227,57125,1985135,1200837,512681,1146968,1801186,2680587,436574,751244,1230223,2392150,2475636,522402,960646,1317915,1817910,2477853
2328600	2205815,1244196,2625619,2219078,1386412,931519,1053542,1576126,2128544,1867675,2462072,2770160,616365,1953846,657183,1069281,2791339,2113458,374376,632873,415358,313851,493460,536047,2218230,1062021,2155146,265522,2392415,2429396
247644	934577,1386412,1677336,1162250,2109677,69958,2420135,1953846,2107649,278589,167754,2313894,270411,2307899,1056667,1278439,2180322,1242437,1304669,2586235,1967318,460717,1583705,1604145,2302683,2148842,2338560,1316837,1350418,2705759
