user_id	recommended_items
2588672	923765,1553863,2067730,2549271,2077577,339782,1074097,1794684,1658863,2195100,1397455,1503054,1234294,472419,2751695,2253709,1222262,2060537,414935,2749677,770771,256486,2829450,2618506,2657139,1705434,178934,2765948,1478178,2197685
2506752	1481268,2040702,25440,1181799,540979,65482,526888,2289749,1409571,1006652,1844153,1426625,1346850,1624941,564919,49217,2639841,389552,170272,1799103,2597049,760770,1665838,597289,853789,2003483,1392583,1993952,1330926,1723184
884740	2156629,213792,730450,1313668,880071,1806731,779190,2484710,631200,1369323,1376308,2789080,231010,1244787,204081,1559696,1824827,1304946,2198636,1514174,1350149,1258221,1316922,2733973,415653,2696143,750426,1926592,528823,1345455
1174056	2711315,1025695,2805071,176253,246240,512182,2622779,1196123,746671,214579,1468511,2557995,212599,2145208,1374752,1109983,1141233,693214,148218,1207007,2329941,1441045,889346,1274825,51286,404434,2194828,2044502,872728,100949
2105352	109899,1236112,612738,2328099,2545436,2807897,1431054,173225,698818,1386412,2807188,1516424,2156629,1572098,2748031,1563564,522610,1507422,2500474,2195523,521141,742769,1406030,2710495,653252,1657378,2593483,827308,2494659,2651519
352268	1914698,470172,1183161,1933499,2172515,1671913,2786880,1343835,2265229,430530,479554,804400,332921,161784,1983879,1014202,527396,2804150,2323146,121415,2809141,504684,178496,2754509,2105725,76124,2148036,2677894,2813174,2322375
262160	2767278,2264928,1029509,394762,1384259,2486630,2192333,2471959,1018166,2694122,2783882,297246,2659218,1504722,482365,1520432,978349,30822,1295001,1335648,2098322,2384852,587886,78655,2783627,50594,2096950,1320657,824458,2474102
1829280	2311208,1159631,2596422,1736030,2085818,907342,1433595,563973,2052563,2657505,1695382,2758322,1490934,2254717,2426572,1696836,461326,2133346,2107032,1959608,747388,2066660,674228,470426,2340315,50928,1793096,1504067,389441,2036676
2752532	165753,814036,1698270,441436,2373231,2395578,1411484,456714,949664,2165357,1839893,2044173,964980,1136028,1718718,2622258,447873,2074256,2226399,2011099,567158,1804348,2606826,1050778,2039826,2609228,590199,1541057,89562,664669
2039832	163823,966923,597716,1542183,2809272,2457759,1304640,533161,241744,547399,461886,2134899,1589212,887843,133045,747970,1122547,49105,28821,2812325,288120,644040,2108927,829419,1353109,2762653,35733,1082657,1813247,731876
544772	2719696,694833,1182386,123233,2365223,2550228,1916118,2763383,2037542,418007,333260,2260553,64637,1652994,2169495,26175,589970,2082637,2346702,4285,1774523,131706,1990772,2615007,992026,2724978,2069551,2086966,2616442,2465992
2850844	2689168,1233396,1966318,2017044,1494431,568494,110222,2317716,87315,2672481,586955,1055596,2320802,1426451,998371,2297926,1334602,323626,2563686,2288886,1095083,1786794,2295250,1094523,290236,139329,2004222,641355,1861780,995582
2129952	2262479,2221056,2521990,2017516,1326516,1096344,1300183,1486173,2053949,2374997,515647,1019003,1921577,126509,1452579,1523888,505795,923580,717015,2511483,189515,2820190,2154517,275929,1294168,781897,727662,2603283,65704,2676325
813984	2313638,2556447,1150956,126771,2646889,1698783,2442708,2623376,1171543,2033996,2450958,1506817,1075441,2753842,2434880,1323638,1454101,728085,319780,473751,1518792,1927307,2367138,1906071,903173,1726209,2788788,1100762,1440071,310654
2023460	2262738,2282227,2629771,2079251,1582074,148853,2531430,89649,1614416,387410,535842,1966145,2267083,1918997,2046549,2624259,1532709,2276574,2155718,592481,1651590,2679684,1531483,845175,765472,301275,2824594,425245,1635965,384107
2413308	2401379,1708619,946440,2134842,1877484,611630,1284889,1918997,1372691,1193263,541419,1687929,2414458,2436274,2550356,2126894,1543856,1010774,508254,255085,282177,926828,1288082,2731358,335604,2774815,1945291,2574792,1462204,337902
122920	2175903,1111528,438890,1907407,2414247,1266811,2162471,440144,2482683,156563,1851478,2074856,34406,703829,2403000,1780396,1293478,2668381,1958626,493354,2154094,1143182,1502698,2118688,2629372,509831,2577384,574598,615519,954546
2039852	1393183,508676,2711875,1376176,41126,1331620,405042,2619703,559194,130855,1673229,1039921,1390496,2348489,1088478,1142203,495731,1543397,546882,1301570,1901065,2581773,438287,1087940,1008037,284353,1054203,2007027,1399170,2300364
2441264	2403351,1171299,2426606,2629953,2743555,1828802,900473,1755744,177954,1370268,1453631,2818391,573466,1118214,2071452,2050321,1445867,1551920,1641335,2328506,544329,1131113,12473,2271544,1476376,661989,2351301,2773100,2025906,1100574
65592	1504067,420615,1764079,707471,877959,1332112,1433595,810647,1246804,2005476,1058866,1187799,1861034,2062022,2251098,868350,419780,1913320,1280782,1535661,2755931,449192,134202,1024575,545957,345743,1632812,396973,1228709,239207
1645236	2590469,1357441,1897949,207240,1814047,662309,2276554,2670747,1835008,1856276,1899223,1420865,1942164,1819187,1514804,1791409,1948123,1670516,8718,1586805,1171271,313804,429856,2538396,50682,2793304,2396039,2673215,605310,2113787
147516	646717,2401405,1807370,2477290,568864,722139,2567768,2353221,1480502,69761,2625018,1920318,1425326,1746658,2102700,2665186,2427938,712249,1089397,1964689,2276077,541248,504839,2529718,69982,2496086,28378,1058158,169344,288882
2477140	2553252,623334,1381604,1385544,2277316,742769,1406030,600076,1512893,371046,1172902,333260,1932806,1399204,2260553,199370,612738,445066,1759655,607544,2267848,2538273,1871819,451953,967580,1877752,1559172,38796,568160,1978105
32836	839120,2751695,489059,2067730,78159,1309755,764527,1111660,994749,1779376,744840,2549271,2765948,1467690,1873133,1553863,2618506,2829450,1138117,923765,939326,2253709,2447465,679373,1573384,436912,2390676,472419,1814358,932497
1245256	2401405,83428,1917950,1964633,853955,1853534,808871,1832862,825278,1009817,125034,1149816,2220429,1920318,1501242,2156698,1684747,2360040,1089257,995073,496580,966618,290985,324593,752740,323086,1708323,1321336,408102,2605023
1761632	2603402,916457,227003,1775453,1745881,1149935,759592,528531,2383907,2533710,1189044,2018922,1557442,1631649,1014573,1444040,2068892,2480730,878594,2042470,667112,1413676,638647,877214,1169344,2082844,841310,1069851,512296,155758
2015316	2369033,2096015,2325314,1818619,310299,1794642,1853679,1438395,2206474,725887,695079,1953903,1296143,16599,720400,1140603,2683700,2680926,2514739,304101,334425,1789520,468640,1827749,1148278,1840167,1702650,1744441,2101487,1601697
884824	2440010,2756654,2214299,979877,2180653,199163,2694389,1065900,134725,743484,745361,1703883,2774801,2126999,1936328,2352493,722673,352102,1210621,2018231,706808,483085,738984,2299797,2828408,2522040,529109,793,1533369,1424567
161124	651827,2817132,183777,1175554,138618,241837,2733124,944531,740915,562344,2672137,1514578,509021,1899529,2305937,896941,485741,1359552,1463345,581609,2413845,16115,1619159,1058987,1197572,1813364,619080,500325,1999444,1047538
2826332	2778525,1244196,657183,1053542,536047,1583705,2791339,1984327,1386412,278589,1576126,79531,1729618,2446769,830073,1162250,343377,266412,1953846,784737,1443706,1851386,1069281,1928254,2031981,2002097,1056667,374376,2106311,569889
401508	604515,1273658,1370743,934715,2246,2095628,527396,1416120,975153,1306295,2349993,1743071,783900,10029,2062726,130140,1352954,2194696,2628445,1421698,2467160,107250,418496,827311,2088077,60964,2243653,46067,580837,2251831
2821120	2579995,476543,1272740,2680132,460508,597032,368383,2664158,874218,794341,155423,53347,374018,591047,756046,2162234,1019598,1918281,1938590,1865224,715315,850799,2181025,2125845,1417811,985080,2257455,2583427,1345660,1340713
2515048	886814,1448948,2119368,874981,2302463,2489070,2217463,706795,644869,2092934,86750,2775637,2559235,2450810,1677791,525821,351534,102539,1382829,1361664,1179871,2180804,828005,488643,211250,1814585,1831508,34587,2427129,1382937
1170108	2156698,825278,600580,859108,1832862,808871,1485983,1149816,2120711,865499,2167994,612501,942338,537777,483721,1815467,281887,2360040,1735523,966618,1090727,2423582,726344,308893,290985,1321336,1853001,1431989,1906528,2401405
2124908	1532386,2588320,2124198,889286,998277,855709,294890,650888,977403,2367246,2349739,2662000,2294645,392049,137547,1722184,770730,1299396,1715321,2453288,593594,617610,66056,2718169,2237632,287388,2464601,468148,2164847,300194
