user_id	recommended_items
2588672	1070094,923765,56993,1553863,2294453,2549271,547654,2067730,510461,1397455,2508062,1222262,2077577,1922036,1234294,2748150,1503054,1244196,339782,2163175,2195100,2010572,2253709,426324,1478178,1074097,1165000,472419,466934,1794684
2506752	1636910,1481268,2040702,1165605,25440,313851,2778525,1006652,2289749,1386412,65482,2593483,1181799,536047,784737,540979,526888,749431,1426625,468120,1346850,1953846,1844153,1119495,1053542,1409571,1624941,1241464,564919,2734883
884740	779190,2156629,1386412,213792,657183,730450,2778525,1313668,2791339,1636910,880071,2187714,1806731,2484710,313851,1920047,2205815,1369323,1162250,204081,1514174,830073,631200,1695664,415653,1056667,1953846,528823,2186445,1069281
2105352	1386412,2339838,1236112,1244196,2328099,109899,2156629,657183,1092821,2545436,2270467,2813294,612738,2778525,173225,1516424,364428,2807897,1382071,1563564,142295,1053542,1507422,698818,2620827,2500474,194241,1829050,1431054,521141
352268	2590469,470172,1914698,2235265,1376058,1183161,2200859,1933499,1671913,1494361,2086041,2172515,908778,1343835,430530,228623,1608366,479554,2786880,58071,161784,1686571,804400,1865831,2265229,2115187,2804150,2477757,1014202,1895272
262160	2767278,2778525,1029509,536047,394762,1386412,2486630,6834,1953846,2264928,830073,2192333,2783882,1576126,374376,2471959,2694122,1330328,415358,1384259,1018166,931519,2659218,2770160,297246,657183,1504722,784737,1520432,2791339
2752532	165753,1857507,814036,2011099,1386412,441436,1411484,1768483,2165357,2778525,1698270,1492887,2827170,2373231,456714,149052,2044173,1360923,1898849,1839893,2395578,1646883,1729618,949664,2331710,964980,2687682,1136028,1718718,880503
2039832	2134899,163823,1576126,966923,2778525,597716,1421084,1542183,1304640,270411,278589,2809272,2640118,2457759,533161,1244196,1961697,547399,241744,1778279,461886,405439,1386412,49105,447985,133045,1928503,528854,1122547,2347945
2674692	1443706,1053542,169408,1823148,2593483,343377,657492,2106311,702399,160710,468120,2187714,2723743,1505460,687732,1776330,1876397,374376,1239307,2514210,2313894,470426,331683,1744886,2446769,2087109,734196,2031981,600541,668146
2850844	2596938,2689168,1966318,2778525,1576126,1233396,2518408,2017044,784737,1494431,1864789,87315,1064370,2672481,1552830,1055596,278589,586955,1244196,1095083,323626,18872,110222,343377,1053542,2297926,2288886,536047,365116,998371
2129952	2521990,291669,2262479,882543,2590469,1300183,2374997,955572,1921577,2825431,589441,2221056,1971458,505795,2017516,522659,427450,2511483,275929,1724584,1053542,1326516,2463309,2603283,943834,1576126,593562,672580,2255841,1096344
813984	1150956,2313638,1854924,2002097,126771,2623376,657183,830073,2556447,2450958,1438082,2434880,1069281,728085,1386412,2646889,784737,1162250,1518792,903173,536047,1953846,1440071,1092821,1698783,2313894,2057460,2442708,2791339,402229
2023460	2262738,1244196,1576126,2282227,1582074,2778525,2426504,2629771,2671391,2079251,148853,1044451,2531430,2159004,89649,1141367,2234172,1614416,1378066,2046549,387410,2227116,346257,592481,535842,1365692,2012231,301275,1597166,1966145
2413308	1244196,1708619,2778525,2401379,1576126,946440,611630,1056667,2134842,468120,1193263,380595,2414458,2302683,1604145,1877484,1069281,1543856,255085,105999,1053542,2731358,1284889,931519,1162250,1945291,1918997,516492,862730,2353771
2383912	2009453,2564889,2413118,1244196,645370,11931,436574,2492672,2100609,640407,637756,1324132,2456024,844819,1014754,2729978,616592,899503,703821,1402355,2334188,1925375,2356407,2784119,1445426,1624781,858861,1992803,1657710,1574295
2039852	1053542,1393183,1069281,508676,1376176,536047,2313894,1331620,1386412,2711875,41126,657183,559194,2545674,2791339,2619703,1162250,405042,784737,130855,270411,438287,284353,1056667,1399170,2660436,2622781,830073,1092821,2154851
1544496	490987,2769464,2009237,2557072,1938738,2382674,679373,56993,1649280,547654,2829450,2508062,2277750,1111660,923765,30347,2287231,757523,2663455,2708333,1658863,1337566,2683814,2748150,1352744,1922872,1399856,1003954,2142386,2689933
983088	399596,1544967,1053542,525607,1624825,882152,1971302,1624781,2356826,640407,1477734,2366659,1679770,1854295,2729978,50071,1354418,2050227,2003041,260995,2811366,11931,2604865,512681,376469,1574295,461272,446311,766060,2760975
65592	2005476,2631964,420615,1559941,1504067,665194,1764079,460717,1246804,943964,877959,1058866,2778525,1244196,810647,1861034,1368635,1332112,2506235,2062022,1391673,2588490,1717400,1433595,810956,707471,1187799,2483915,1913320,1755659
1645236	2590469,1608366,1357441,291669,1814047,434421,1897949,660656,1856276,2216717,1942164,207240,882543,2348573,1948123,1586805,228623,2538396,1244196,1907046,662309,2396039,964435,244777,2113787,2276554,784737,1576126,2703601,1903114
147516	646717,882543,2778525,2401405,2477290,1576126,1807370,1244196,291669,568864,1053542,69761,2235265,722139,1425326,1604145,2665186,784737,2698338,1964689,1239082,541248,2463309,2567768,1846186,1058158,2353221,1717731,172898,1432077
2477140	2553252,562740,2339838,2277316,1385544,1244196,2465606,742769,1381604,1313179,623334,2813294,1406030,879992,1825038,1172902,2778525,600076,199370,1301883,1576126,1512893,1932806,1212020,333260,693636,1053542,1399204,371046,1635340
32836	2683814,839120,490987,2751695,2067730,2663455,587660,1309755,2163175,78159,2382674,489059,1288246,1467690,2748150,2549271,994749,1922036,547654,1553863,2765948,109031,612922,744840,1779376,477856,208015,764527,1111660,2201823
1245256	244777,2401405,83428,36084,1917950,2778525,1853534,1244196,1576126,1964633,1583133,853955,1053542,808871,125034,1735925,825278,2463309,1832862,1447547,2653502,1920318,309333,1149816,1009817,81564,1536621,2220429,1971458,2156698
1761632	2603402,657183,343377,1775453,1162250,227003,916457,2791339,1583705,1149935,1745881,784737,759592,2037855,1244196,528531,1014573,2774804,878594,1386412,266917,667112,1169344,536047,2446769,1069851,574815,2038259,412188,1244787
2015316	660938,2369033,2325314,2770369,2096015,1516995,2613649,1818619,1981831,310299,1794642,1434566,345001,1853679,2206474,1648491,2726037,725887,1222493,1438395,463226,695079,2106404,1953903,1167129,1296143,763305,1140603,719931,16599
884824	2440010,1056667,2214299,2625619,979877,1330328,2756654,2309131,2180653,374376,1062021,2694389,1762450,1703883,1053542,1936328,1386412,199163,1210621,21333,2201657,738984,1953846,2522040,1065900,468120,415358,1533369,1819338,2833409
161124	651827,2302683,1576126,2817132,1593289,183777,1175554,1056667,138618,1069281,241837,1386412,784737,2733124,1953846,944531,468120,740915,1053542,562344,2672137,830073,1514578,2086041,509021,2625619,1899529,536047,2305937,2205815
2826332	657183,2791339,1386412,536047,1583705,1984327,1162250,2446769,830073,1244196,343377,1851386,1576126,2106311,784737,2031981,954409,2778525,1053542,515632,550958,1526269,278589,79531,1729618,347593,2827170,266412,1953846,1695195
352356	2277894,2778525,1053542,979909,1244196,654495,1477734,1033753,2545674,2794344,798086,952014,1354638,747193,2608725,657183,1445125,1386412,673288,2284823,589524,1970695,784737,123773,2184165,882152,1162250,547157,465361,116221
2821120	2760349,476543,512681,2579995,1053542,1272740,155423,2680587,269398,460508,2664158,1624781,2016652,368383,1992725,2680132,2778525,597032,874218,1446206,2334188,53347,964898,591047,374018,2229825,2729978,794341,2391382,2162234
2515048	1053542,874981,86750,536047,886814,657183,2489070,1386412,1162250,1448948,784737,2119368,2775637,1069281,2545674,2092934,2632598,2559235,2450810,399596,706795,2791339,1624781,2217463,200431,2302463,1576126,102539,1583705,644869
1170108	825278,1241049,2156698,2778525,808871,2454083,1832862,1735925,859108,256164,600580,2636095,1365661,1485983,612501,546415,1794685,1149816,942338,2392415,2758542,865499,2167994,1265012,1066461,2120711,537777,2199967,210905,1815467
2124908	1532386,1244196,2588320,1386412,278589,998277,2778525,855709,1053542,2124198,1443706,889286,294890,784737,650888,2791339,2367246,2002097,1162250,977403,399596,2349739,1477734,392049,2662000,1308655,593594,2335481,2294645,636023
1835128	2106311,1386412,2596422,1244196,69792,864927,931519,1827898,904965,2595009,1053542,2156629,43306,1806731,2121510,1092821,174495,1069281,253999,1884305,1690308,951143,1390011,1240553,1727241,468120,1533369,2205815,2770160,331683
1433620	1472958,616971,2763085,2258756,1576126,2816799,1953846,1559350,1345750,2778525,1945674,2146033,270411,474635,1244196,2729468,667505,17632,1048520,2566671,1064370,8019,470725,468120,1475454,2590861,240132,2284464,1858785,1768483
1638524	2272378,1771824,2255140,1688276,2397220,1038472,2074454,1724812,1477734,1762172,2047138,1218780,2120833,1125171,269398,315651,1434814,1968512,808362,2488593,2521582,65610,436574,809310,877225,640407,399596,1765511,2197849,2796421
2900096	1583705,1132800,2031981,2812984,208603,657183,1677700,2466095,2110944,1244196,1053542,1877425,974560,536047,573330,1679143,1162250,1897496,1527082,1386412,1984327,1526755,569889,2593120,1752853,2791339,784737,2318561,452844,794156
1678016	1749313,1386412,1009691,998419,2776874,1244196,330233,2208601,353522,929053,1652258,298535,1511150,786300,1133256,1923387,2363185,2077036,1851096,1091036,1680982,446374,1483488,2759928,2146612,807419,948197,145343,1066079,2452583
983172	2564526,1854085,1287265,1381153,657183,464087,1679143,1931571,847234,1162250,2514565,758125,2446769,621104,332482,1386412,712300,1130484,2791339,2020771,1739321,1984327,243570,266412,343377,222687,2789514,146909,1190785,2106311
2736264	1162250,273914,2791339,1318539,2654997,1386412,236078,1069281,1834691,536047,1025846,784737,266412,818031,1443706,689398,685185,2638724,1903410,1523093,1325285,1984327,213792,542863,1583705,2603404,1776330,569262,1443645,72465
1148268	1244196,1383652,1421084,1434955,1953846,1150652,2778525,2273491,2250354,468120,2188384,536047,1386412,327227,2313894,1969747,2420135,2696759,1053542,1780277,434644,657183,2423380,1274752,668146,2094861,667505,471907,899298,2459081
1515660	2778525,1742787,472258,2371249,1162250,992296,1053542,347267,2561110,324229,657183,448679,2002097,1063340,343377,335392,2196857,1386412,784737,1746628,2198329,838520,752321,1244196,2756315,79531,1041709,624064,1934421,289491
1731628	1546064,1386412,810648,468120,1095319,2593483,1092821,2710495,1953846,2377269,1565316,657183,1053542,2279463,68304,536047,270411,1670543,871197,1069281,784737,16356,1421084,1194851,1695664,1830007,830073,1345873,1162250,2013441
2408592	1576126,2689168,436574,1233396,2317716,399596,841813,11931,995582,512681,1966318,1624781,2729978,1494431,1514804,2017044,110222,1661093,2672481,2356407,1968512,1095083,1747258,1055596,1854295,1094523,323626,581983,410070,934799
749592	648288,468120,343377,1369323,22451,536047,988926,2791339,1224232,1984327,1583705,1512039,1776330,1155809,20373,2106311,1053542,2024684,470426,2505741,732146,2031981,830073,602383,150594,687732,1953846,1620422,668146,2724684
2134528	343377,533689,1158224,2791339,1304946,2031981,2312088,2106311,72465,1902880,1269685,741927,2690364,2466095,1851386,746300,1179626,784737,1526269,2030127,2707354,536047,2423978,1904703,1001040,734196,650831,1746531,2713312,1751179
1638552	1244196,149571,2778525,2452685,460717,715019,124545,1033089,1837934,23808,1943429,610344,1053542,410684,2588490,2642349,546434,1560684,185962,681766,2727626,1343756,1686458,2323828,326610,1190656,1119161,2818199,1576126,1888219
2525892	438478,1386412,126205,536047,657183,1206811,1069281,426576,2345924,1984327,1162250,250853,1388309,468120,1953846,359979,2016049,2791339,830073,967063,668146,2396877,1053542,1603504,708789,784737,944872,2489959,2313894,942427
2687132	1261089,374376,2658310,2205815,439750,931519,331238,2770160,1240596,1244196,1029684,1718887,2183505,1386412,415358,343125,1576126,1840000,2026261,1025299,1228633,520641,2778662,1977672,218770,1162250,1062021,1746133,1867675,263415
2564256	784737,657183,734196,470426,2002097,2106311,2593483,2156629,2596422,864927,2791339,343377,1162250,1443706,951143,1069281,1984327,730450,2489959,437245,1953846,1244787,695332,1119495,486936,1806731,1053542,213792,2446769,880071
