user_id	recommended_items
2588672	923765,1070094,1553863,56993,2549271,2067730,2294453,1397455,547654,1222262,2077577,510461,1234294,2508062,1503054,339782,1922036,2195100,2748150,2253709,1074097,1244196,472419,1794684,2163175,414935,2010572,2751695,426324,1658863
2506752	1481268,1636910,2040702,1165605,25440,1006652,313851,2289749,65482,2778525,1181799,1386412,540979,526888,2593483,1426625,536047,1346850,1844153,784737,1409571,749431,1624941,468120,564919,1799103,1953846,760770,1392583,1119495
884740	779190,2156629,1386412,213792,730450,657183,1313668,2778525,880071,1806731,2791339,2484710,1636910,2187714,1369323,204081,313851,1514174,631200,1920047,415653,2205815,528823,1162250,2186445,483084,830073,1376308,2521154,1695664
2105352	1386412,1236112,2339838,2328099,1244196,109899,2156629,2545436,657183,612738,1092821,173225,1516424,2270467,2807897,2813294,1563564,1507422,2778525,698818,364428,2500474,1431054,1382071,521141,142295,2807188,1053542,2195523,1572098
352268	470172,2590469,1914698,2235265,1183161,1933499,1376058,1671913,2200859,2172515,1343835,1494361,430530,479554,2086041,2786880,908778,161784,804400,228623,2265229,1608366,2804150,1014202,58071,332921,1686571,527396,1865831,1983879
262160	2767278,2778525,1029509,394762,536047,2486630,1386412,2264928,6834,2192333,2783882,1953846,2471959,2694122,830073,1384259,1576126,1018166,2659218,374376,297246,1330328,1504722,415358,1520432,2098322,931519,78655,1320657,2770160
2752532	165753,1857507,814036,441436,2011099,1411484,1386412,2165357,1698270,1768483,2373231,2778525,456714,2044173,1492887,1839893,2827170,2395578,949664,149052,964980,1360923,1136028,1718718,1898849,2622258,1646883,2226399,2039826,1729618
2039832	2134899,163823,966923,1576126,597716,1542183,2778525,1304640,2809272,1421084,2457759,270411,533161,278589,547399,241744,2640118,461886,1244196,49105,1961697,133045,1778279,1122547,887843,405439,1589212,1386412,829419,747970
2674692	1443706,169408,1053542,1823148,657492,2593483,702399,160710,343377,2723743,2106311,1505460,1876397,468120,1239307,2187714,2514210,687732,331683,1744886,1776330,2087109,600541,374376,2681952,2313894,1658609,470426,200070,809911
2850844	2689168,2596938,1966318,2778525,1233396,2017044,1576126,1494431,2518408,87315,2672481,784737,1055596,1864789,586955,1095083,1064370,323626,1552830,110222,2297926,278589,2288886,1244196,998371,2563686,18872,2320802,343377,2317716
2129952	2521990,291669,2262479,1300183,882543,2374997,2590469,1921577,2221056,955572,505795,2825431,2017516,589441,2511483,275929,1971458,1326516,522659,2603283,943834,427450,593562,1724584,1096344,2833643,1053542,43746,1486173,2463309
813984	1150956,2313638,1854924,126771,2002097,2623376,2556447,657183,2450958,830073,2434880,1438082,728085,2646889,1518792,1069281,903173,1386412,1440071,1698783,784737,2057460,1162250,2442708,402229,536047,1108754,1953846,1171543,296131
2023460	2262738,1244196,2282227,1582074,1576126,2629771,2778525,2079251,148853,2426504,2531430,2671391,89649,1614416,1044451,2046549,2159004,387410,592481,1141367,535842,2234172,301275,1378066,1966145,425245,2227116,1442171,346257,860776
2413308	1708619,1244196,2401379,2778525,946440,611630,1576126,2134842,1193263,1056667,2414458,468120,1877484,1543856,380595,255085,2302683,2731358,1284889,1604145,1945291,1069281,1918997,862730,105999,947360,1053542,1372691,2445542,931519
2383912	2564889,2009453,2413118,645370,1244196,2492672,11931,2100609,436574,1324132,844819,640407,1014754,637756,616592,703821,2456024,1925375,2729978,2784119,1445426,899503,858861,1657710,1402355,2210530,2334188,1368824,2356407,1725195
2039852	1393183,1053542,508676,1069281,1376176,1331620,536047,2711875,2313894,41126,559194,1386412,2619703,405042,657183,130855,2545674,438287,284353,2791339,1399170,1162250,2622781,784737,2154851,1345042,270411,1673229,1646974,1056667
1544496	490987,2769464,2557072,2009237,1938738,679373,1649280,2382674,2829450,56993,1111660,547654,923765,2508062,757523,2277750,1658863,1337566,30347,1352744,2287231,1922872,2142386,2663455,2689933,2708333,2484720,1604594,2683814,397412
983088	1544967,399596,525607,1053542,1624825,1971302,882152,2356826,1624781,2366659,1679770,640407,50071,1354418,1477734,260995,1854295,2811366,2729978,2604865,376469,2050227,446311,2003041,2760975,748648,11931,1575512,1607185,512681
65592	2005476,420615,2631964,1504067,1559941,1764079,1246804,665194,877959,1058866,460717,810647,943964,1861034,2778525,1332112,2062022,1244196,1433595,1368635,707471,2506235,1187799,1391673,1913320,2251098,2588490,868350,1717400,419780
1645236	2590469,1357441,1608366,1814047,1897949,291669,1856276,434421,1942164,207240,660656,1948123,1586805,2216717,2538396,882543,662309,2348573,2396039,2113787,228623,2276554,2703601,1244196,1903114,1907046,2540060,2670747,964435,1419906
147516	646717,882543,2401405,2477290,2778525,1807370,1576126,568864,69761,1244196,722139,291669,1425326,1053542,2665186,1964689,2235265,541248,1604145,2567768,1058158,784737,2353221,2698338,172898,1480502,1239082,2428303,2463309,917933
2477140	2553252,562740,2277316,2339838,1385544,742769,1244196,1381604,623334,2465606,1406030,1313179,1172902,2813294,600076,199370,879992,1512893,1825038,1932806,333260,2778525,1399204,371046,1301883,612738,1576126,2260553,1212020,1759655
32836	839120,2683814,2751695,2067730,490987,1309755,2663455,78159,587660,489059,1467690,2163175,2549271,2382674,994749,1553863,1288246,2765948,2748150,744840,1779376,1922036,764527,547654,1111660,1873133,109031,939326,612922,2618506
1245256	2401405,244777,83428,1917950,36084,1853534,2778525,1964633,1244196,853955,808871,1576126,125034,825278,1583133,1832862,1053542,1920318,1735925,1149816,1009817,2463309,2220429,2156698,1447547,1684747,2653502,1501242,309333,2120711
1761632	2603402,657183,1775453,343377,227003,916457,1162250,1149935,1745881,2791339,759592,1583705,528531,1014573,784737,878594,2037855,667112,1169344,1244196,1069851,2774804,574815,412188,1386412,1915814,266917,945468,36166,536047
2015316	2369033,660938,2325314,2770369,2096015,1818619,1516995,310299,1794642,2613649,1853679,1981831,2206474,1434566,725887,1438395,345001,695079,1648491,1953903,1296143,2726037,1140603,1222493,16599,2683700,463226,2514739,2106404,720400
884824	2440010,1056667,2214299,979877,2625619,2756654,1330328,2180653,2694389,2309131,1703883,374376,1936328,1062021,199163,1210621,1762450,738984,1053542,2522040,1065900,1386412,1533369,2833409,21333,134725,2201657,1489367,1953846,743484
161124	651827,2302683,2817132,1576126,183777,1175554,1593289,138618,241837,1056667,2733124,1069281,944531,1386412,740915,562344,784737,2672137,1953846,1514578,509021,468120,1899529,1053542,2305937,896941,830073,485741,2086041,1359552
2826332	657183,2791339,1386412,536047,1583705,1162250,1984327,2446769,830073,343377,2106311,1851386,1244196,784737,1576126,2031981,2778525,954409,1053542,515632,278589,550958,79531,1729618,1526269,266412,1953846,347593,1443706,1069281
352356	2277894,2778525,979909,1053542,654495,1033753,1244196,2794344,798086,1477734,1354638,2545674,2608725,952014,1445125,673288,747193,1970695,123773,657183,2184165,1386412,547157,116221,2284823,28190,589524,476045,784737,1211728
2821120	476543,2760349,2579995,512681,1272740,155423,1053542,460508,2664158,2680587,368383,269398,2680132,1624781,597032,874218,2016652,53347,1992725,591047,374018,2778525,794341,1446206,2162234,756046,2334188,1019598,964898,1918281
2515048	874981,1053542,86750,886814,536047,2489070,657183,1448948,1386412,2119368,2775637,1162250,2092934,784737,2559235,2450810,1069281,706795,2545674,2217463,2302463,2632598,102539,644869,399596,525821,2791339,1677791,351534,1624781
1170108	825278,1241049,2156698,2778525,808871,1832862,2454083,859108,1735925,600580,1485983,256164,612501,1149816,2636095,942338,1365661,865499,2167994,546415,2120711,1794685,537777,1815467,2392415,483721,2758542,2401405,1265012,281887
2124908	1532386,1244196,2588320,998277,1386412,855709,278589,2124198,889286,2778525,294890,1053542,650888,2367246,1443706,977403,784737,2349739,392049,2791339,2662000,2002097,593594,1162250,2294645,2237632,399596,300194,1477734,1738926
1835128	1386412,2106311,2596422,1244196,69792,864927,931519,2595009,1827898,2156629,1806731,904965,2121510,1053542,1092821,253999,43306,1690308,951143,174495,1727241,1069281,1533369,331683,1884305,1920936,1828488,1390011,1313668,1240553
1433620	1472958,616971,2763085,2258756,2816799,1559350,1576126,1345750,1945674,1953846,474635,2778525,2729468,2146033,17632,2566671,270411,8019,470725,1244196,2590861,667505,240132,1858785,1048520,924565,1064370,2007141,544902,468120
1638524	1771824,2272378,2255140,2397220,1688276,2074454,1038472,1762172,2047138,1724812,2120833,1477734,315651,1434814,1218780,808362,1125171,2521582,809310,269398,877225,1968512,1765511,2488593,2796421,2471428,65610,2453154,436574,458180
2900096	1132800,1583705,2812984,2031981,208603,1677700,657183,2110944,1877425,2466095,974560,1244196,573330,1053542,1897496,1527082,536047,1526755,2593120,1679143,1752853,1162250,2318561,452844,1386412,2302406,1984327,50310,439561,569889
1678016	1749313,1386412,1009691,2776874,998419,330233,1244196,353522,2208601,298535,1511150,929053,1923387,1652258,2077036,1851096,786300,1680982,1483488,1133256,2146612,2363185,145343,1091036,1066079,1827488,446374,1254793,2407114,2759928
983172	2564526,1854085,1381153,1287265,464087,1931571,657183,847234,2514565,1679143,621104,1162250,332482,758125,1130484,2020771,2446769,1739321,243570,1386412,222687,712300,2789514,1190785,2791339,708674,1984327,1856257,2350789,266412
2736264	273914,1162250,1318539,2654997,2791339,236078,1386412,1834691,1025846,1069281,818031,536047,689398,784737,2638724,1523093,266412,1325285,1443706,542863,2603404,685185,569262,1903410,1443645,1835934,1984327,1497570,1446856,213792
1148268	1383652,1244196,1434955,1150652,1421084,2273491,1953846,2250354,2778525,2188384,327227,468120,1969747,2696759,536047,1780277,1386412,434644,2313894,2423380,2094861,2420135,471907,1053542,899298,1421265,657183,2176592,1274234,1274752
1515660	1742787,2778525,2371249,472258,992296,347267,1162250,324229,1053542,448679,1063340,2561110,335392,2196857,657183,1746628,2002097,838520,343377,752321,2756315,1386412,624064,784737,289491,1982755,2198329,897570,2307456,1244196
1731628	1546064,1386412,810648,468120,1095319,2710495,2593483,2377269,1092821,1565316,2279463,1953846,68304,657183,1670543,871197,1053542,16356,536047,1194851,1830007,270411,1345873,2013441,1069281,270296,784737,332604,1355420,1421084
2408592	2689168,1576126,1233396,436574,2317716,841813,399596,995582,1966318,11931,1494431,512681,2017044,110222,1624781,2672481,2729978,1095083,1514804,1055596,1094523,1661093,323626,2356407,934799,586955,1968512,2297926,1747258,2288886
749592	648288,468120,1369323,343377,22451,988926,536047,1224232,1512039,2791339,1155809,1984327,20373,1583705,2024684,2505741,1776330,732146,602383,2106311,150594,1053542,1620422,470426,2724684,1137551,2031981,441824,830073,2615055
2134528	533689,343377,1158224,1304946,2791339,2312088,2031981,1902880,741927,2106311,2690364,72465,746300,1179626,1269685,2030127,2466095,2707354,1851386,1904703,1001040,784737,1746531,1526269,1751179,2638724,536047,266039,2423978,785732
1638552	149571,1244196,2452685,2778525,715019,124545,460717,1837934,1033089,610344,410684,23808,2642349,1943429,1560684,681766,1053542,1343756,2588490,2323828,326610,546434,2818199,185962,1888219,1264446,2727626,2327398,1686458,222295
2525892	438478,1386412,126205,536047,1206811,426576,657183,2345924,1069281,250853,1388309,1984327,359979,1162250,2016049,967063,468120,2396877,1953846,1603504,708789,2791339,944872,830073,942427,1850468,668146,1655469,1053542,2456150
2687132	1261089,374376,2658310,439750,2205815,331238,931519,1240596,1029684,2770160,2183505,1244196,343125,1840000,1718887,2026261,1386412,520641,415358,1977672,218770,1576126,1746133,1025299,263415,541248,1228633,2058516,2778662,1619139
2564256	784737,657183,2002097,734196,470426,2106311,2593483,2156629,2596422,864927,2791339,343377,951143,1162250,730450,1443706,1069281,437245,1984327,1244787,2489959,1119495,486936,1806731,213792,880071,1953846,1843884,695332,1506331
1582448	1863049,1244196,1915147,2778525,2523807,1555003,252673,1443349,167754,715682,611031,2778526,1314863,999722,452488,2427932,2107649,2338560,937146,399598,500648,69958,610344,2180322,1553651,1196739,952102,2076266,1053542,1756200
1530588	1849328,291669,1419906,2120986,874570,1824686,828489,2825431,2728143,1686571,1140593,2216717,2113412,2348573,2196931,1814047,964435,1903114,672580,1670516,2240077,697461,358962,1856276,882543,1942164,434421,1422576,1907046,1772841
258876	222687,1583705,2564526,795132,657183,1381153,2466095,325448,343377,2020771,598958,266412,226430,72465,1739321,2309349,1244196,104725,569889,1659152,1856257,2446769,847234,1931571,536047,1190785,1053542,1130484,1269685,2350789
1646760	970951,657183,22821,583774,830073,2058580,1053542,2632912,1377176,399596,1457714,1576126,1406505,2607585,1077919,2782145,436574,2029418,455214,1854295,1461094,640407,1548633,1466305,461272,2598528,1079665,1058319,1953846,45548
1605660	2689168,468120,1494431,784737,1233396,1139128,1953846,1446193,1233566,2778525,2017044,1274752,2317716,1249278,1622709,2528565,536047,1966318,1162250,525712,1850255,2791339,1426362,1352246,1053542,827470,2593483,554207,2459081,1353343
1343660	573546,2117618,1037296,266425,536047,1153267,2637434,124475,1162250,1535344,1130555,1244196,2464226,850402,2778525,970200,1765833,2292540,125278,1155809,657390,1695664,901190,1688110,2593483,1300325,288342,2415804,2650926,2283348
2681544	2328099,2397769,2545436,2234790,612738,967580,310544,1559172,1417963,109899,760165,2465606,522610,1134688,2807188,259223,562740,521141,2813294,662363,1572098,2531162,1812911,631310,333260,2586015,1092821,1153790,2002097,1481377
1679552	276244,657183,2142331,1053542,1342669,392323,1851386,702940,2031981,1129963,1240745,266412,2332267,249869,1386412,2202916,1953846,2083394,129408,536047,1852783,1984327,1956034,830073,1666495,670782,2466095,1366518,1576126,1850468
507936	2665186,266817,1337862,1056667,2395423,366457,616365,2401405,1346206,1624935,1917950,2778525,2167110,2247652,83428,853955,1244196,1964633,1856893,1196981,2185996,2498181,2529718,2260836,1808563,1684747,567823,1321336,995073,2468829
187408	2444655,934577,509058,574342,770281,1708125,2778525,559586,505925,1677336,2426436,1195481,2586628,977845,278589,2230623,117072,1946952,1633658,1885101,1616984,2107649,553619,1541733,2037477,593375,991836,2644535,1806370,2074565
2394828	613590,784737,951564,1244196,2125551,2433923,2778525,1147489,2235265,71091,2806266,1771822,503387,2086041,1411683,2274112,291669,1892243,1494361,96176,603575,830345,1605611,908778,912768,1204590,882543,648810,2444321,657183
1114324	470426,2261649,1386412,34952,2156629,332604,433897,657183,2790218,2004097,1244196,708597,2791339,2255548,1162250,2581259,1181799,343377,1346890,2002920,1409571,2593483,1821254,760770,307099,1685966,2198329,830073,405393,1126676
2695388	2377223,1386412,1841137,1244196,1764507,2165635,657183,678018,343377,2390181,28518,2106311,866942,763785,2791339,1805623,1583705,1995080,1524190,2446769,1351650,1140610,34472,1348956,1679143,2798778,784737,810218,2791529,734196
1048800	693733,2778525,2327774,1576126,758081,2108575,657183,1604594,2654843,2053655,995682,1749097,182233,1150657,2223409,2789170,1659908,1996525,185229,1883184,2417863,1583705,375324,726686,475439,2424364,1504472,2484720,1162250,1169439
1768144	627238,1326577,2266338,1686058,244094,383547,592188,74342,883911,1388041,926318,2256093,761375,2566025,2366197,761664,95579,2650786,273485,1652255,2641949,2481805,1099314,1902500,1148262,559074,2476298,2684941,1163069,1775446
389268	126734,1244196,2359326,1053542,1610173,583560,1953846,733882,2280698,1056667,695633,468120,2728678,1069281,274980,2832536,270411,1722184,233530,1386412,1003779,2205815,2238688,723096,107736,1059639,313851,2030027,2750924,2420135
2457828	456040,1461950,2778525,1473183,487453,1244196,2452243,536047,1342685,1593289,1971947,2125645,268014,1426000,2445298,744945,784737,1401275,584772,1133991,2151909,1103049,830362,858550,1576126,303549,830073,889559,661506,1386412
2688552	2049766,1053542,1393086,830073,2642008,1050268,2106311,112042,241176,266412,2534052,72465,1510614,734196,474639,1371708,2037855,2102542,2423978,1192104,2638686,1269685,1840669,1526269,1196112,430110,650831,223414,2705225,1008509
1376488	1506927,154557,1469598,1510798,70700,886896,1445376,1723492,483471,1646883,2281983,1470666,2611987,2013432,2287939,1960460,1726001,2776524,95803,2646127,1699177,331583,1092132,814216,1270491,713565,2778525,2031229,968865,2291431
2253040	2118332,1244196,2301626,1576126,1727739,2544362,1056667,879065,1053542,1879597,1213849,1701736,255085,2008692,270411,1178650,1953846,2731358,2616113,1386412,1945291,2093746,2539728,468120,583499,611630,657183,225775,1162250,1193263
1716264	1855802,2778525,59773,1606242,2803609,1811581,784737,1585469,1904703,2096295,2564139,687292,197427,2416820,781759,1184147,1953846,2742510,1147470,1828649,1374752,830073,225448,1092821,1309532,136755,1737859,1900211,2287678,349832
2801908	927712,1053542,22937,541248,399435,554226,1069281,1533369,1407200,493460,2265720,2205815,75915,1383686,374376,499628,1437485,1306060,1386412,629535,359919,1718887,2483769,1953846,77356,123048,536047,2488619,745361,468120
1253624	713256,2778525,80839,1010074,2611199,1100048,1417571,967932,1521930,2771353,1438351,81416,918760,450222,1244196,2501815,1056667,570053,1576126,574559,1449671,1420333,197703,1570385,20049,308732,1053542,1358693,2201262,1905368
858836	2216717,2673215,1447302,137158,291669,2171316,1921577,2235265,505795,830345,1969023,1357441,672580,2363209,1689853,228623,155023,2086041,2803305,1376058,380294,1381522,2182715,2543251,561218,12250,1951365,1430325,1156031,1398399
262396	1239307,1162250,1910631,1443706,2259652,1129587,1984327,27017,1225750,1583705,293349,374376,2364918,1053542,1503292,2429361,2106311,2763101,1953846,2723743,474639,1069281,112042,343377,1505460,167779,687732,223414,468120,2084143
1212676	2728446,2005476,2030858,545957,1928254,166889,472040,420615,2069431,467643,2348229,1842588,647880,1758736,707471,665194,2491575,430408,967007,733414,1433595,943266,463990,2437124,2340238,723096,2180900,1339831,1036903,1541359
164104	201247,2778525,598902,1642757,1244196,385439,1576126,1426362,2450714,1953846,2027703,468120,2252017,1333844,1056667,2358119,1069281,557698,1703254,278589,859448,723096,2606277,2148842,305327,2012219,2205815,428226,1386412,1299072
110636	2476293,1492887,584772,600467,1927732,1165605,1810493,1244196,1726001,1928254,1909791,2230175,1219657,1069281,1299087,949664,1576126,1793080,935713,931519,1155556,1053542,1242630,2791339,1101674,1056667,1358683,1512260,657183,2006719
1188108	2800708,1053542,2712029,672425,1984327,1344063,2031981,2429415,790981,2106311,2794661,1679143,1639245,1851386,1053703,1293790,2423978,1902263,1386412,87500,2602894,2037855,1618646,1185598,569889,2008961,536047,2818383,992286,1269685
2621712	2219172,657183,2170012,1108406,1916779,988234,1190437,1626829,244077,765652,1626441,1244196,1541117,389848,1362960,2161151,1110375,268248,1530142,949723,2423577,409934,1780056,1820861,2295019,1917116,543296,2372091,779190,1459879
712984	2778525,1244196,657183,1053542,536047,1583705,2791339,1984327,1386412,278589,1576126,79531,1729618,2446769,830073,1162250,343377,266412,1953846,784737,1443706,1851386,1069281,1928254,2031981,2002097,1056667,374376,2106311,569889
2332036	1999567,2116146,2557364,1206949,2097556,1065646,976877,354352,2367494,1124213,1370689,278589,1868293,1949984,1244196,757668,2413494,80182,1530750,536047,2291057,2198329,820768,1386412,1727284,1292161,784737,1257913,1907735,489943
876828	1291060,1386412,2344920,1053542,228155,1225049,1069281,1650449,2801488,657183,548338,784737,1516810,536047,1384259,557124,468120,1341138,1576126,329739,1304573,1953846,1040241,2715725,2791339,2790151,2313894,537716,1162250,2373591
1955860	654955,226749,620656,2799729,603575,2035016,2465901,294753,1530142,1548909,2466937,2778525,2294516,261467,488511,721583,1855397,1191456,2256676,2318880,926332,1576126,2069769,2148842,2002432,252328,1918997,2422089,1873950,1404041
